Eid|Sid|Course Number|Number In Series|N In Series|Title|Date|Url|Ressources|Description|Video|Corpus
182|8|PL3B08AE665AB9002A|Lecture11|10|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:04:19Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|MNhkoylpyNA|MIT OpenCourseWare
183|8|PL3B08AE665AB9002A|Lecture12|11|MIT Calculus Revisited: Single Variable Calculus|2011-06-16T18:15:48Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|lLmt2UPPuY4|MIT OpenCourseWare
184|8|PL3B08AE665AB9002A|Lecture13|12|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:08:56Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|y4EcXTVqFb4|MIT OpenCourseWare
185|8|PL3B08AE665AB9002A|Lecture14|13|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:05:20Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|mKMzFKgBluM|MIT OpenCourseWare
186|8|PL3B08AE665AB9002A|Lecture15|14|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:09:03Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|ehDAxjFK1jU|MIT OpenCourseWare
187|8|PL3B08AE665AB9002A|Lecture16|15|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:12:17Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|GqVQTRb-QoA|MIT OpenCourseWare
188|8|PL3B08AE665AB9002A|Lecture17|16|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:29:48Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|-S5GwNe0xXg|MIT OpenCourseWare
189|8|PL3B08AE665AB9002A|Lecture18|17|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:06:27Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|IVVwFEnmFUk|MIT OpenCourseWare
190|8|PL3B08AE665AB9002A|Lecture19|18|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:08:05Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|FdwTROVfEPE|MIT OpenCourseWare
191|8|PL3B08AE665AB9002A|Lecture20|19|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:05:45Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|WfdBrggGJyg|MIT OpenCourseWare
192|8|PL3B08AE665AB9002A|Lecture21|20|MIT Calculus Revisited: Single Variable Calculus|2011-05-06T02:27:05Z|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|https://www.youtube.com/playlist?list=PL3B08AE665AB9002A|Resource Description:  Calculus Revisited is a series of videos and related resources that covers the materials normally found in a freshman-level introductory calculus course.  The series was first released in 1970 as a way for people to review the essentials of calculus.  It is equally valuable for students who are learning calculus for the first time.  About the Instructor:  Herb Gross has taught math as senior lecturer at MIT and was the founding math department chair at Bunker Hill Community College.  He is the developer of the Mathematics As A Second Language website, providing arithmetic and algebra materials to elementary and middle school teachers.  You can read more about Prof. Gross on his website.  Acknowledgements:  Funding for this resource was provided by the Gabriella and Paul Rosenbaum Foundation.  View the complete course at: http://ocw.mit.edu/RES-18-006F10  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|EeLD_40wDoU|MIT OpenCourseWare
